GBC3417Y,A0205,NULL,AVIER FOOD MANUFACTURING PTE LTD,NULL,9100 6077,NULL,2024-07-15 13:58:01.407,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2320) Unit Model: Box Size:  10 Footer Yr of Registration:  11 Jan 2012 Max Laden Wt:  3390 kgs IU:  1042463818,0.00000000,2024-08-19 00:00:00.000,0.00000000,2024-08-19 00:00:00.000
YN4645T,B0008,NULL,BAN HONG POULTRY PTE LTD,NULL,NULL,NULL,2023-11-30 11:32:51.587,NULL,,NULL,NULL,NULL,Vehicle Class:3  Unit Model:TDJS40  Box size:14ft  Year of Registration:14 Feb 2014  Year of Ownership:4 Oct 2023  Vehicle Lifespan Expiry:13 Feb 2034,0.00000000,2024-08-19 00:00:00.000,0.00000000,2024-08-19 00:00:00.000
GBB8365K,P0118,NULL,PHOON HUAT PTE LTD,NULL,90129212,NULL,2024-08-05 16:46:53.063,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2100) Unit Model: TD22D Box Size: 10 footer Yr of Registration: 11 May 2010 Max Laden Wt: 3500 kgs IU: 1042389816,0.00000000,2024-08-19 00:00:00.000,0.00000000,2024-08-19 00:00:00.000
YN1254H,T0077,NULL,TUCK LEE ICE PTE LTD,NULL,NULL,NULL,2023-12-05 10:05:04.167,NULL,,NULL,NULL,NULL,Vehicle Class:  3 (2500)  Unit Model: TDJ301D  Box Size: 12 footer IU No: 1510757165 Yr of Registration:  30 Mar 2010 Max Laden Weight: 5000 kgs,0.00000000,2024-08-19 00:00:00.000,0.00000000,2024-08-19 00:00:00.000
GBC2220D,V0002,NULL,VISMARK FOOD INDUSTRIES PTE LTD,NULL,65522161,NULL,2024-06-10 08:24:54.953,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2400)  Unit Model: SFR350 (Sandan)  Box Size: 10 footer  Yr of Registration: 10 Aug 2011  Max Laden Wt: 3390 kgs  IU: 1042438481,0.00000000,2024-08-19 00:00:00.000,0.00000000,2024-08-19 00:00:00.000
GBC3261D,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2024-07-15 13:58:01.407,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2320) Unit Model: Box Size: 10 Footer Yr of Registration:  11 Jan 2012 Max Laden:  3390 kgs IU:  1042463826,184200.00000000,2024-06-21 00:00:00.000,0.00000000,2024-06-21 00:00:00.000
YN4150D,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2024-02-05 14:09:37.410,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (3520) Unit Model: TNW5 Box Size:  14 footer Yr of Registration: 6 Sep 2013 Max Laden Wt: 5000 kgs IU: 1510804718,251942.00000000,2024-07-24 00:00:00.000,0.00000000,2024-07-24 00:00:00.000
YP393K,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2023-09-29 13:20:59.270,NULL,,NULL,NULL,NULL,Vehicle Class: 4 (5840) (10400 kgs) Box Size: 25 footer  IU No: 1510873698  Yr of Registration: 3 Dec 2015  Max Laden Wt: 12000 kgs,0.00000000,2024-02-20 00:00:00.000,0.00000000,2024-02-20 00:00:00.000
YL8716G,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2021-02-01 13:11:45.947,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (1800)  Unit Model : TD21C  Box Size: 10 footer  IU No: 1510759228  Yr of Registration: 9 Dec 2004  Max Laden Wt: 3550 kgs,0.00000000,2020-10-08 00:00:00.000,0.00000000,2020-10-08 00:00:00.000
YL9427J,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2020-09-02 11:15:13.840,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2480)  Unit Model: TDJ300D2  Box Size: 12 footer  IU No: 1510571763  Yr of Registration: 1 Mar 2005 Max Laden Wt : 5000 kgs,423221.00000000,2021-01-20 00:00:00.000,0.00000000,2021-01-20 00:00:00.000
GBC118E,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2024-04-02 14:27:44.250,NULL,,NULL,NULL,NULL,Vehicle Class: 3(2380) Unit Model:  TD22D Box Size:  10 footer IU:  1042405589 Yr of Registration:  11 Jan 2011 Max Laden Wt: 3390 kgs,235201.00000000,2024-08-05 00:00:00.000,0.00000000,2024-08-05 00:00:00.000
YL2439X,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2020-04-01 09:18:28.897,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2460)  Unit Model: TDJ300D  Box Size: 14 footer  IU No: 1510495765  Yr of Registration: 31 Oct 2002  Max Laden Wt: 4990 kgs,0.00000000,2020-11-28 00:00:00.000,0.00000000,2020-11-28 00:00:00.000
