1085,F1DN-163,1.0000
1085,TSJ272C073,1.0000
1086,F5-TU73-O,1.0000
1086,F5-TU73-A,1.0000
1086,MM435190,1.0000
1086,MM408992L,1.0000
1087,B2A42,1.0000
1087,22-60167-01,1.0000
1088,SAA512A103,1.0000
1088,B3BDU402240RR,1.0000
1088,B2A43,1.0000
1089,31B0123200,1.0000
1089,31B3201200,1.0000
1089,31A4610101,1.0000
1089,MM409302,1.0000
1089,B2A36,1.0000
1089,OAOR-113-N70,3.0000
1089,MM432104,1.0000
1089,F5-TU73-A,1.0000
1089,F5-TU73-O,1.0000
1089,MM435190,1.0000
1089,MM408992L,1.0000
1089,30h45-00101,1.0000
1089,31B3000902,1.0000
1089,TSJ423J007,2.0000
109,TSJ502A083,1.0000
1090,B2A51,1.0000
1090,B36204-2RS,1.0000
1090,SSA512T040,2.0000
1090,ACA272C082,1.0000
1091,SSA431J013A,4.0000
1091,B36204-2RS,1.0000
1091,B2B43,1.0000
1092,B2M38,1.0000
1093,TE202,1.0000
1094,M649T01271,1.0000
1094,M647C00271,1.0000
1095,TSJ006A004C,1.0000
1096,B3608-2RS,6.0000
1097,F1DN-163,1.0000
1097,FA60-60031,2.0000
1097,068-3404,1.0000
1097,TE202,1.0000
1097,HC4/81200BSF,1.0000
1097,B36204-2RS,1.0000
1097,BB24,1.0000
1097,B2A42,1.0000
1097,HCHOCL-SS1600,1.0000
1097,SHSITESEN,1.0000
1098,SSA925A057,1.0000
1098,TCP11FORFG,1.0000
1098,SSA352F043,1.0000
1098,B3BDU402240RR,1.0000
1099,E3PS-0115-01,1.0000
1099,E3PS-0415-00,2.0000
110,TSJ505A041D,1.0000
1100,E3PS-0115-01,1.0000
1100,E3PS-0415-00,1.0000
1101,E3PS-0415-00,1.0000
1102,E3PS-0115-01,2.0000
1103,SSA512A022C,2.0000
1104,E3PS-0115-01,1.0000
1104,E3PS-0415-00,1.0000
1105,TCP11F1,1.0000
1105,HC4/81200BSF,1.0000
1105,B2B57,1.0000
1105,F1DN-163,1.0000
1105,TSJ006A002A,1.0000
1105,B4IPB,1.0000
1105,SSA512A025,2.0000
1105,SSA512T040,1.0000
1105,SSA387B079,1.0000
1106,B36204-2RS,1.0000
1106,TE204,1.0000
1106,14-00326-03,1.0000
1106,60-60045,5.0000
1106,HC4/81200BSF,1.0000
1106,068-3404,1.0000
1107,B2B28,1.0000
1107,HC4/81200BSF,1.0000
1108,TCP11F1W,1.0000
1108,B2A47,1.0000
1109,BAH-,1.0000
1109,CBCALU-SC508,1.0000
1109,BABACA-H07V,1.0000
111,B2B40,1.0000
1110,29255,2.0000
1110,474115,5.0000
1110,475118,7.0000
1110,45883,10.0000
1111,TCP11F2,2.0000
1111,MM408992,12.0000
1111,MM435190,10.0000
1111,SG90L-4,1.0000
1111,SSA431J019,4.0000
1111,TCP24A-KT1,1.0000
1111,TCP150B2V,1.0000
1111,HC4/82003BSF,2.0000
1111,HC4/8410BSF,12.0000
1111,HC4/81200BSF,10.0000
1111,HC5/82003BSF,2.0000
1112,14-00326-04,1.0000
1112,HC4/81200BSF,1.0000
1112,B36204-2RS,1.0000
1112,TE203,1.0000
1112,B2B53,1.0000
1113,B4IPB,1.0000
1114,F1DN-163,1.0000
1115,B2A40,2.0000
1115,B2A50,4.0000
1115,B2A52,2.0000
1115,B2B27,2.0000
1115,B2B56,3.0000
1115,B2B58,10.0000
1115,B2B59,2.0000
1115,B2B61,2.0000
1115,B4IPA,5.0000
1115,F1DN-163,5.0000
1115,14-00326-03,1.0000
1115,FA60-60031,2.0000
1115,ACA272C082,4.0000
1115,C7-35612-74,40.0000
1115,SAA512A101,3.0000
1115,SSA387B114F,2.0000
1115,SSA431J013A,1.0000
1115,TCP11F1,2.0000
1115,TCP11F2,2.0000
1115,SSA352F043,5.0000
1115,2RB2,3.0000
1115,TE203,3.0000
1115,447600-8080L,5.0000
1115,MTA-TA-0117,5.0000
1115,DSP-02,5.0000
1115,DSP-06,10.0000
1116,CCCOSDR134-24V-6627,1.0000
1117,B2M38,1.0000
1118,B2M38,1.0000
1119,CCCOSDR134-12V,1.0000
112,B2B39,1.0000
1120,SSA551A105V,1.0000
1121,F3Y-730-7/M,2.0000
1121,60-60045,1.0000
1121,B2B56,1.0000
1121,B2B57,1.0000
1122,SSA431B091,2.0000
1123,B2B53,1.0000
1123,B2A59,1.0000
1123,B4IPA,1.0000
1123,F4-AJ2-1/2,1.0000
1124,SHSITESEN,1.0000
1124,B4IPA,1.0000
1124,F4-AJ2,1.0000
1124,TE202,1.0000
1124,FA60-60031,1.0000
1124,14-00326-04,1.0000
1124,HC4/81200BSF,1.0000
1124,B2A42,1.0000
1125,068-3404,1.0000
1125,TE205,1.0000
1125,B36204-2RS,1.0000
1125,B2A62,1.0000
1125,HC4/81200BSF,1.0000
1125,F4-AJ2-1/2,1.0000
1125,SHSITESEN,1.0000
1126,B2B51,1.0000
1126,F1DN-163,1.0000
1126,TCP150B1V,1.0000
1127,B2B61,10.0000
1128,31B04-13201,1.0000
1129,F4-AJ3,1.0000
113,WBWIP16,1.0000
1130,TSJ006A002A,1.0000
1130,SSA521A406,1.0000
1131,068-3404,1.0000
1131,F4-SEOR-0303,2.0000
1131,FA60-60031,2.0000
1132,F4-AJ2,1.0000
1132,HC4/81200BSF,1.0000
1132,60-60012,2.0000
1132,B36204-2RS,1.0000
1132,F4-SEOR-0303,1.0000
1132,TE203,1.0000
1132,B2B41,1.0000
1133,MM432104,1.0000
1133,30h45-00101,1.0000
1133,MM409302,1.0000
1133,KHC-13,1.0000
1134,TCP11F1,1.0000
1134,F1DN-163,1.0000
1134,B2B54,1.0000
1134,B36204-2RS,1.0000
1134,F4-AJ2-1/2,1.0000
1134,HC4/81200BSF,1.0000
1134,HC5/81200BSF,1.0000
1134,SSA387B114G,1.0000
1134,SSA551A105A,1.0000
1134,SSA512T040,2.0000
1134,SSA431J014A,2.0000
1135,SSA551A105A,1.0000
1136,FUJI/SC-0/230V,1.0000
1136,B210Y230V,1.0000
1137,C7-8915-74,4.0000
1137,B3608-2RS,2.0000
1138,BB24,1.0000
1138,FA60-60031,2.0000
1138,TE202,1.0000
1138,B2A43,1.0000
1138,B36204-2RS,1.0000
1139,B2B61,1.0000
1139,B4IPB,1.0000
114,B36204-2RS,1.0000
114,B2A53,1.0000
114,C7-35612-74,4.0000
114,SSA 352F 107K,1.0000
114,447500-9070,1.0000
1140,B2B60,1.0000
1141,FUJI/SC-0/415V/4-6A,1.0000
1142,SSA431J013A,2.0000
1142,R1047-0407,1.0000
1143,BAH+,1.0000
1144,FDOIFI-C1012,1.0000
1144,BBFEBU12V-4230,3.0000
1145,01-3000-2101,1.0000
1146,B2A63,1.0000
1147,B36203-2RS,1.0000
1148,FDOIFI-C1012,1.0000
1149,31A46-01200,1.0000
1149,31A4610101,1.0000
115,B2M38,1.0000
1150,F5-TU42-A,1.0000
1150,F5-TU42-O,1.0000
1150,MM435190,1.0000
1150,MM408992L,1.0000
1151,B36204-2RS,2.0000
1151,B2A53,1.0000
1151,B2A51,1.0000
1151,CSA512K627GG,1.0000
1151,RER1G2R-1DC12,1.0000
1152,RER1G2R-1DC12,1.0000
1153,B2B59,1.0000
1153,B36204-2RS,1.0000
1154,C3-TR-ON/3-4,1.0000
1154,FUJI/SC-0/415V/4-6A,1.0000
1154,SG90L-4,1.0000
1155,TJD311B010,1.0000
1155,SSA431J020A,2.0000
1156,R1047-0407,1.0000
1156,HC4/81200BSF,1.0000
1156,ECEXVA3/8ORING,1.0000
1156,VAVACLIP,1.0000
1156,OAOR1/2,4.0000
1156,OAOR3/8,4.0000
1156,OAOR5/16,4.0000
1156,OAOR5/8,4.0000
1156,CCCOSDR134-24V-6627,1.0000
1156,B36204-2RS,1.0000
1157,F3Y-730-7/M,1.0000
1157,R1FF14,1.0000
1158,OAOR5/16,5.0000
1158,OAOR1/2,5.0000
1158,HC4/81200BSF,1.0000
1158,R1047-0407,1.0000
1159,TSJ505A030BK,1.0000
1159,TLA504A044,1.0000
116,60-60211,1.0000
116,B2B51.5,1.0000
1160,MM432104,1.0000
1160,KHC-13,1.0000
1160,31A46-01200,1.0000
1160,31A4610101,1.0000
1161,156700-2770,3.0000
1162,B2B58,1.0000
1162,TCP11F2,1.0000
1162,F1DN-163,1.0000
1162,SSA387B079,1.0000
1162,C7-8915-74,4.0000
1162,SSA551A105,1.0000
1163,B2B58,1.0000
1163,B2A60,1.0000
1163,B36204-2RS,2.0000
1164,TE202,1.0000
1164,SHSITESEN,1.0000
1165,C7-35612-74,8.0000
1165,B3BDU402240RR,1.0000
1165,B36204-2RS,1.0000
1165,B2A51,1.0000
1166,MM4094100,1.0000
1166,SSA512A024B,1.0000
1166,TSJ452A001B,1.0000
1166,TLB423C004B,1.0000
