ST,ST,068-3404,1.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,068-3404,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,068-3404,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0691,16.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0696,9.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0698,10.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0700,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0701,3.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070115766,11.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,070115766,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,070115766,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070120776A,80.0000,36.0000,0.0000,36.0000,0.0000
ST,ST,070120783,326.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,070120783,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,070120783,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070122152A,12.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070122685,2.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,070122685,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,070122685,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070322203,21.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,070322203,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070322206,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070322206A,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070326242,80.0000,36.0000,0.0000,36.0000,0.0000
ST,ST,070326243,333.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,070326243,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,070326243,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0705,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070521111A,7.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070652,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070810489A,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070820809,52.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070822017,2.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,070823074,6.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0708L-1/2,8.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,0708L-1/2,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0708L-3/4,8.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,0708L-3/4,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,07112,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,07113,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,07113,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,07114,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,07114,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,07115,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,07119,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0712,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071222167A,218.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,071222167A,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,071222167A,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071222172,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071222172A,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071223589,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071322047,0.0000,0.0000,0.0000,0.0000,0.0000
