1085,ST,TL,STR001
1086,ST,TL,STR001
1087,ST,TL,STR001
1088,ST,TL,STR001
1089,ST,TL,STR001
109,TL,ST,STR001
1090,ST,TL,STR001
1091,ST,TL,STR001
1092,ST,TL,STR001
1093,ST,TL,STR001
1094,TL,ST,STR001
1095,ST,TL,STR001
1096,ST,TL,STR001
1097,ST,TL,STR001
1098,ST,TL,STR001
1099,ST,TL,STR001
110,ST,TL,STR001
1100,ST,TL,STR001
1101,ST,TL,STR001
1102,ST,TL,STR001
1103,ST,TL,STR004
1104,ST,TL,STR001
1105,ST,TL,STR001
1106,ST,TL,STR001
1107,ST,TL,STR001
1108,ST,TL,STR001
1109,ST,TL,STR001
111,TL,ST,STR001
1110,ST,TL,STR001
1111,ST,TL,STR001
1112,ST,TL,STR001
1113,ST,TL,STR001
1114,ST,WD,STR001
1115,ST,WD,STR007
1116,ST,TL,STR007
1117,ST,TL,STR001
1118,ST,TL,STR001
1119,ST,TL,STR001
112,ST,TL,STR001
1120,ST,TL,STR001
1121,ST,TL,STR001
1122,ST,TL,STR001
1123,ST,TL,STR001
1124,ST,TL,STR001
1125,ST,TL,STR001
1126,ST,TL,STR001
1127,ST,TL,STR004
1128,ST,TL,STR001
1129,ST,TL,STR001
113,ST,TL,STR001
1130,ST,TL,STR001
1131,ST,TL,STR001
1132,ST,TL,STR001
1133,ST,TL,STR001
1134,ST,TL,STR001
1135,ST,TL,STR001
1136,ST,TL,STR001
1137,ST,TL,STR001
1138,ST,TL,STR001
1139,ST,TL,STR001
114,ST,TL,STR001
1140,ST,TL,STR001
1141,ST,TL,STR001
1142,ST,TL,STR001
1143,ST,TL,STR001
1144,ST,TL,STR001
1145,ST,TL,STR001
1146,ST,TL,STR001
1147,ST,TL,STR001
1148,ST,TL,STR001
1149,ST,TL,STR001
115,ST,TL,STR001
1150,ST,TL,STR001
1151,ST,TL,STR001
1152,ST,TL,STR001
1153,ST,TL,STR001
1154,ST,TL,STR001
1155,ST,WD,STR001
1156,ST,TL,STR001
1157,ST,TL,STR001
1158,ST,TL,STR001
1159,ST,TL,STR001
116,ST,TL,STR004
1160,ST,TL,STR001
1161,ST,TL,STR001
1162,ST,TL,STR001
1163,ST,TL,STR001
1164,ST,TL,STR001
1165,ST,TL,STR001
1166,ST,TL,STR001
1167,ST,TL,STR001
1168,ST,TL,STR001
1169,ST,TL,STR004
117,ST,TL,STR001
1170,ST,TL,STR001
1171,ST,TL,STR001
1172,ST,TL,STR001
1173,ST,TL,STR001
1174,ST,TL,STR001
1175,ST,TL,STR001
1176,ST,TL,STR004
1177,ST,TL,STR001
1178,ST,TL,STR001
1179,TL,ST,STR001
118,ST,TL,STR005
1180,ST,TL,STR001
1181,ST,TL,STR001
1182,ST,TL,STR001
1183,ST,TL,STR001
1184,ST,TL,STR001
1185,ST,TL,STR001
1186,ST,TL,STR001
1187,ST,TL,STR001
1188,ST,TL,STR001
1189,ST,TL,STR001
119,ST,TL,STR005
1190,ST,TL,STR001
1191,ST,TL,STR001
1192,ST,TL,STR001
1193,ST,TL,STR004
1194,ST,TL,STR001
1195,ST,TL,STR001
1196,ST,TL,STR001
1197,ST,TL,STR001
1198,ST,TL,STR001
1199,ST,TL,STR001
12,ST,KB,STR001
120,ST,TL,STR005
1200,ST,TL,STR001
1201,ST,TL,STR001
1202,ST,TL,STR001
1203,ST,TL,STR001
1204,ST,TL,STR001
1205,ST,TL,STR001
1206,ST,TL,STR001
1207,ST,TL,STR001
1208,ST,WD,STR001
1209,ST,TL,STR001
121,ST,TL,STR005
1210,ST,TL,STR001
1211,ST,TL,STR001
1212,TL,ST,STR001
1213,ST,TL,STR001
1214,ST,TL,STR001
1215,ST,TL,STR001
1216,ST,TL,STR001
1217,ST,TL,STR001
1218,ST,TL,STR001
1219,ST,TL,STR001
122,ST,TL,STR004
1220,ST,TL,STR001
1221,ST,TL,STR001
1222,ST,TL,STR001
1223,ST,TL,STR001
1224,TL,ST,STR007
1225,ST,TL,STR005
1226,ST,TL,STR005
1227,ST,TL,STR005
1228,ST,TL,STR005
1229,ST,TL,STR005
123,ST,TL,STR004
1230,ST,TL,STR005
1231,ST,TL,STR005
1232,ST,TL,STR005
1233,ST,TL,STR005
1234,ST,TL,STR005
1235,TL,ST,STR005
1236,ST,TL,STR005
1237,ST,TL,STR005
1238,ST,TL,STR005
1239,ST,TL,STR005
124,ST,TL,STR005
1240,TL,ST,STR004
1241,ST,TL,STR001
1242,ST,TL,STR001
1243,ST,TL,STR001
1244,ST,TL,STR001
1245,ST,TL,STR001
1246,ST,TL,STR001
1247,ST,TL,STR001
1248,ST,TL,STR001
1249,ST,TL,STR001
125,ST,TL,STR001
1250,ST,TL,STR001
1251,ST,TL,STR001
1252,ST,TL,STR001
1253,ST,TL,STR001
1254,TL,ST,STR001
1255,ST,TL,STR001
1256,ST,WD,STR001
1257,ST,TL,STR001
1258,ST,TL,STR004
1259,ST,TL,STR001
126,ST,TL,STR001
1260,ST,TL,STR001
1261,ST,TL,STR001
1262,ST,TL,STR001
1263,ST,TL,STR001
1264,ST,TL,STR001
1265,ST,TL,STR001
1266,ST,TL,STR001
1267,ST,TL,STR004
1268,ST,TL,STR001
1269,ST,TL,STR001
127,TL,ST,STR001
1270,ST,TL,STR001
1271,ST,TL,STR001
1272,ST,TL,STR001
1273,ST,TL,STR001
1274,ST,TL,STR001
1275,ST,TL,STR001
1276,ST,TL,STR001
1277,ST,TL,STR001
1278,ST,TL,STR001
1279,ST,TL,STR001
128,ST,TL,STR001
1280,ST,TL,STR001
1281,ST,TL,STR001
1282,ST,TL,STR001
1283,ST,TL,STR001
1284,ST,TL,STR001
1285,ST,TL,STR001
1286,ST,TL,STR001
1287,ST,TL,STR001
1288,ST,TL,STR001
1289,ST,TL,STR001
129,ST,TL,STR001
1290,ST,TL,STR001
1291,ST,TL,STR001
1292,ST,TL,STR001
1293,ST,TL,STR001
1294,ST,WD,STR001
1295,ST,TL,STR001
1296,ST,TL,STR001
1297,ST,TL,STR001
1298,ST,TL,STR001
1299,ST,TL,STR001
13,KB,WD,STR001
130,ST,TL,STR001
1300,ST,TL,STR001
1301,ST,TL,STR001
1302,ST,TL,STR001
1303,ST,TL,STR001
1304,ST,TL,STR001
1305,ST,TL,STR001
1306,ST,TL,STR001
1307,ST,TL,STR001
1308,ST,TL,STR001
1309,ST,TL,STR001
131,ST,TL,STR001
1310,ST,TL,STR001
1311,ST,TL,STR001
1312,ST,TL,STR001
1313,ST,TL,STR001
1314,ST,TL,STR001
1315,ST,TL,STR001
1316,ST,TL,STR001
1317,ST,TL,STR001
1318,ST,TL,STR001
1319,ST,TL,STR001
132,ST,TL,STR001
1320,ST,TL,STR001
1321,ST,TL,STR001
1322,ST,WD,STR001
1323,TL,ST,STR001
1324,ST,TL,STR001
1325,ST,TL,STR001
1326,ST,TL,STR001
1327,ST,TL,STR001
1328,ST,TL,STR001
1329,ST,TL,STR001
133,TL,ST,STR005
1330,ST,TL,STR001
1331,ST,TL,STR001
1332,ST,TL,STR001
1333,ST,TL,STR001
1334,ST,TL,STR001
1335,ST,WD,STR001
1336,ST,WD,STR001
1337,ST,TL,STR001
1338,TL,ST,STR001
1339,ST,TL,STR001
134,ST,TL,STR001
1340,ST,TL,STR001
1341,ST,TL,STR001
1342,ST,TL,STR001
1343,ST,TL,STR001
1344,ST,TL,STR001
1345,ST,TL,STR001
1346,ST,TL,STR001
1347,ST,TL,STR001
1348,ST,TL,STR001
1349,ST,TL,STR001
135,ST,TL,STR001
1350,ST,TL,STR001
1351,ST,TL,STR001
1352,ST,TL,STR001
1353,ST,TL,STR001
1354,ST,TL,STR001
1355,ST,TL,STR001
1356,ST,TL,STR001
1357,ST,TL,STR001
1358,ST,WD,STR001
1359,ST,TL,STR001
136,ST,TL,STR001
1360,ST,TL,STR001
1361,ST,TL,STR001
1362,ST,TL,STR001
1363,ST,TL,STR001
1364,ST,TL,STR001
1365,ST,TL,STR001
1366,ST,TL,STR001
1367,ST,TL,STR001
1368,ST,TL,STR001
1369,ST,TL,STR001
137,ST,TL,STR001
1370,ST,TL,STR001
1371,ST,TL,STR001
1372,ST,TL,STR001
1373,ST,TL,STR001
1374,ST,TL,STR001
1375,ST,TL,STR001
1376,ST,TL,STR001
1377,ST,TL,STR001
1378,ST,TL,STR001
1379,ST,TL,STR001
138,ST,TL,STR001
1380,ST,TL,STR001
1381,ST,TL,STR001
1382,ST,TL,STR001
1383,TL,ST,STR001
1384,ST,TL,STR001
1385,ST,TL,STR001
1386,ST,TL,STR001
1387,ST,TL,STR001
1388,ST,TL,STR001
1389,ST,TL,STR001
139,ST,TL,STR001
1390,ST,TL,STR001
1391,ST,TL,STR001
1392,ST,TL,STR001
1393,ST,TL,STR001
1394,ST,TL,STR001
1395,ST,TL,STR001
1396,ST,TL,STR001
1397,ST,TL,STR001
1398,ST,TL,STR005
1399,ST,TL,STR001
14,KB,ST,STR004
140,ST,TL,STR004
1400,ST,TL,STR001
1401,ST,TL,STR001
1402,ST,TL,STR001
1403,ST,TL,STR001
1404,TL,ST,STR005
1405,ST,TL,STR005
1406,ST,TL,STR001
1407,ST,TL,STR001
1408,ST,TL,STR001
1409,ST,TL,STR001
141,ST,TL,STR004
1410,ST,TL,STR001
1411,ST,TL,STR001
1412,ST,TL,STR001
1413,ST,TL,STR001
1414,ST,TL,STR001
1415,ST,TL,STR001
1416,TL,ST,STR001
1417,TL,ST,STR001
1418,TL,ST,STR001
1419,ST,TL,STR001
142,ST,TL,STR004
1420,ST,TL,STR001
1421,ST,TL,STR001
1422,ST,TL,STR001
1423,ST,TL,STR001
1424,ST,TL,STR001
1425,ST,TL,STR001
1426,TL,ST,STR001
1427,ST,TL,STR001
1428,ST,TL,STR001
1429,ST,TL,STR001
143,ST,TL,STR001
1430,ST,TL,STR001
1431,ST,TL,STR001
1432,ST,TL,STR001
1433,ST,TL,STR001
1434,ST,TL,STR001
1435,ST,TL,STR001
1436,ST,TL,STR001
1437,ST,TL,STR001
1438,ST,TL,STR001
1439,ST,TL,STR001
144,ST,TL,STR001
1440,TL,ST,STR001
1441,TL,ST,STR001
1442,ST,TL,STR001
1443,ST,TL,STR001
1444,ST,TL,STR001
1445,ST,TL,STR001
1446,ST,TL,STR001
1447,ST,TL,STR001
1448,ST,TL,STR001
1449,ST,TL,STR001
145,ST,TL,STR001
1450,ST,TL,STR001
1451,ST,TL,STR001
1452,ST,TL,STR001
1453,ST,TL,STR001
1454,ST,TL,STR001
1455,ST,TL,STR001
1456,ST,TL,STR001
1457,TL,ST,STR001
1458,ST,TL,STR001
1459,ST,TL,STR001
146,TL,ST,STR001
1460,ST,TL,STR001
1461,ST,TL,STR001
1462,ST,TL,STR001
1463,ST,TL,STR001
1464,ST,TL,STR001
1465,ST,TL,STR001
1466,ST,WD,STR001
1467,ST,TL,STR005
1468,ST,TL,STR005
1469,ST,TL,STR001
147,ST,TL,STR004
1470,ST,TL,STR001
1471,ST,WD,STR001
1472,TL,ST,STR001
1473,ST,TL,STR001
1474,ST,TL,STR001
1475,ST,TL,STR001
1476,ST,TL,STR007
1477,ST,TL,STR007
1478,ST,TL,STR001
1479,ST,TL,STR001
148,ST,TL,STR001
1480,ST,TL,STR001
1481,ST,TL,STR001
1482,ST,TL,STR001
1483,TL,ST,STR001
1484,ST,WD,STR001
1485,ST,TL,STR001
1486,ST,TL,STR001
1487,ST,TL,STR001
1488,ST,TL,STR001
1489,ST,TL,STR001
149,ST,TL,STR004
1490,ST,TL,STR001
1491,ST,TL,STR001
1492,ST,TL,STR001
1493,TL,ST,STR001
1494,ST,TL,STR001
1495,ST,TL,STR001
1496,TL,ST,STR001
1497,ST,TL,STR001
1498,ST,TL,STR001
1499,ST,TL,STR001
15,KB,ST,STR004
150,ST,TL,STR001
1500,ST,TL,STR001
1501,ST,TL,STR001
1502,ST,TL,STR001
1503,ST,TL,STR001
1504,ST,TL,STR001
1505,ST,TL,STR001
1506,TL,ST,STR001
1507,ST,TL,STR001
1508,ST,TL,STR001
1509,ST,TL,STR001
151,ST,TL,STR001
1510,ST,TL,STR001
1511,ST,TL,STR001
1512,ST,TL,STR001
1513,ST,TL,STR001
1514,ST,TL,STR001
1515,ST,TL,STR001
1516,ST,TL,STR001
1517,ST,TL,STR001
1518,ST,TL,STR001
1519,ST,TL,STR001
152,ST,TL,STR001
1520,ST,TL,STR001
1521,ST,TL,STR001
1522,ST,TL,STR001
1523,ST,TL,STR001
1524,ST,TL,STR001
1525,ST,TL,STR001
1526,ST,TL,STR001
1527,ST,TL,STR001
1528,ST,TL,STR001
1529,ST,TL,STR001
153,ST,TL,STR004
1530,ST,TL,STR001
1531,ST,TL,STR001
1532,ST,TL,STR001
1533,ST,TL,STR001
1534,ST,TL,STR001
1535,ST,WD,STR001
1536,ST,WD,STR001
1537,ST,TL,STR001
1538,ST,TL,STR001
1539,ST,TL,STR001
154,ST,TL,STR004
1540,ST,TL,STR001
1541,ST,TL,STR001
1542,ST,TL,STR001
1543,ST,TL,STR001
1544,ST,TL,STR001
1545,ST,TL,STR005
1546,ST,TL,STR007
1547,ST,TL,STR005
1548,ST,TL,STR005
1549,ST,TL,STR005
155,ST,TL,STR004
1550,ST,TL,STR005
1551,ST,TL,STR005
1552,ST,TL,STR007
1553,ST,TL,STR007
1554,ST,TL,STR007
1555,ST,TL,STR001
1556,ST,TL,STR001
1557,ST,TL,STR001
1558,ST,TL,STR001
1559,ST,TL,STR001
156,ST,TL,STR004
1560,ST,TL,STR001
1561,ST,TL,STR001
1562,ST,TL,STR001
1563,ST,TL,STR001
1564,ST,TL,STR001
1565,ST,TL,STR001
1566,ST,TL,STR001
1567,ST,TL,STR001
1568,ST,TL,STR001
1569,ST,TL,STR001
157,TL,ST,STR004
1570,ST,TL,STR001
1571,ST,TL,STR001
1572,ST,TL,STR001
1573,ST,TL,STR001
1574,ST,TL,STR001
1575,ST,TL,STR001
1576,ST,TL,STR001
1577,ST,TL,STR001
1578,ST,TL,STR001
1579,ST,TL,STR001
158,ST,TL,STR004
1580,ST,TL,STR001
1581,ST,TL,STR001
1582,ST,TL,STR001
1583,ST,TL,STR001
1584,ST,TL,STR001
1585,ST,TL,STR001
1586,ST,TL,STR001
1587,ST,TL,STR001
1588,ST,TL,STR001
1589,ST,TL,STR001
159,ST,TL,STR001
1590,ST,TL,STR001
1591,ST,TL,STR001
1592,ST,TL,STR001
1593,ST,TL,STR001
1594,ST,TL,STR001
1595,ST,TL,STR001
1596,ST,TL,STR001
1597,ST,WD,STR001
1598,ST,TL,STR001
1599,ST,TL,STR001
16,KB,ST,STR004
160,ST,TL,STR001
1600,ST,TL,STR001
1601,TL,ST,STR001
1602,ST,TL,STR001
1603,ST,TL,STR001
1604,ST,TL,STR001
1605,ST,TL,STR001
1606,ST,TL,STR001
1607,ST,TL,STR001
1608,ST,TL,STR001
1609,ST,TL,STR001
161,ST,TL,STR001
1610,ST,TL,STR001
1611,ST,TL,STR001
1612,ST,TL,STR001
1613,ST,TL,STR001
1614,ST,TL,STR001
1615,ST,WD,STR001
1616,ST,TL,STR001
1617,ST,TL,STR001
1618,ST,TL,STR001
1619,ST,TL,STR001
162,ST,TL,STR004
1620,TL,ST,STR001
1621,ST,TL,STR001
1622,ST,TL,STR001
1623,ST,TL,STR001
1624,ST,TL,STR001
1625,ST,TL,STR001
1626,ST,TL,STR001
1627,ST,TL,STR001
1628,ST,TL,STR001
1629,ST,TL,STR001
163,TL,ST,STR004
1630,ST,TL,STR001
1631,ST,TL,STR001
1632,ST,TL,STR001
1633,ST,WD,STR001
1634,ST,TL,STR001
1635,ST,TL,STR001
1636,ST,TL,STR001
1637,ST,TL,STR001
1638,ST,TL,STR001
1639,ST,TL,STR001
164,ST,TL,STR001
1640,ST,TL,STR001
1641,ST,TL,STR001
1642,ST,TL,STR001
1643,ST,TL,STR001
1644,ST,TL,STR001
1645,ST,TL,STR001
1646,ST,TL,STR001
1647,ST,TL,STR001
1648,ST,TL,STR001
1649,ST,TL,STR001
165,ST,TL,STR004
1650,ST,TL,STR001
1651,ST,TL,STR001
1652,ST,TL,STR001
1653,ST,TL,STR001
1654,ST,TL,STR001
1655,ST,TL,STR001
1656,ST,TL,STR001
1657,ST,TL,STR001
1658,ST,TL,STR001
1659,ST,TL,STR001
166,ST,TL,STR001
1660,ST,TL,STR001
1661,ST,TL,STR001
1662,ST,TL,STR001
1663,ST,TL,STR001
1664,ST,TL,STR001
1665,ST,TL,STR001
1666,ST,TL,STR001
1667,ST,TL,STR001
1668,ST,TL,STR001
1669,ST,TL,STR001
167,ST,TL,STR001
1670,ST,TL,STR001
1671,ST,TL,STR001
1672,ST,TL,STR001
1673,ST,TL,STR007
1674,ST,TL,STR001
1675,ST,TL,STR001
1676,ST,TL,STR001
1677,ST,TL,STR001
1678,ST,TL,STR001
1679,ST,TL,STR001
168,ST,TL,STR001
1680,ST,TL,STR001
1681,ST,TL,STR001
1682,ST,TL,STR001
1683,ST,TL,STR001
1684,ST,TL,STR001
1685,ST,TL,STR001
1686,ST,TL,STR001
1687,ST,TL,STR001
1688,ST,TL,STR001
1689,ST,TL,STR001
169,ST,TL,STR001
1690,ST,TL,STR001
1691,ST,TL,STR001
1692,ST,TL,STR001
1693,ST,TL,STR001
1694,ST,TL,STR001
1695,ST,TL,STR001
1696,ST,TL,STR001
1697,ST,TL,STR001
1698,ST,TL,STR001
1699,ST,TL,STR001
17,KB,ST,STR001
170,ST,TL,STR001
1700,ST,TL,STR001
1701,ST,TL,STR001
1702,ST,TL,STR001
1703,ST,TL,STR001
1704,ST,TL,STR001
1705,ST,TL,STR001
1706,ST,TL,STR001
1707,ST,TL,STR001
1708,ST,TL,STR001
1709,ST,TL,STR001
171,ST,TL,STR001
1710,ST,TL,STR001
1711,ST,TL,STR001
1712,ST,TL,STR001
1713,ST,TL,STR001
1714,ST,TL,STR001
1715,ST,TL,STR001
1716,ST,WD,STR001
1717,ST,TL,STR001
1718,ST,TL,STR001
1719,ST,TL,STR001
172,TL,ST,STR001
1720,ST,TL,STR001
1721,ST,TL,STR001
1722,ST,WD,STR001
1723,ST,TL,STR001
1724,ST,TL,STR001
1725,ST,TL,STR001
1726,ST,TL,STR001
1727,ST,TL,STR001
1728,ST,TL,STR001
1729,ST,TL,STR001
173,ST,TL,STR001
1730,ST,TL,STR001
1731,ST,TL,STR001
1732,ST,TL,STR007
1733,ST,WD,STR001
1734,ST,WD,STR001
1735,ST,WD,STR001
1736,WD,ST,STR001
1737,ST,TL,STR001
1738,ST,TL,STR001
1739,ST,TL,STR001
174,ST,TL,STR001
1740,ST,TL,STR001
1741,ST,TL,STR001
1742,ST,TL,STR001
1743,ST,TL,STR001
1744,ST,TL,STR001
1745,ST,TL,STR001
1746,ST,TL,STR001
1747,ST,TL,STR001
1748,ST,TL,STR001
1749,ST,TL,STR007
175,ST,TL,STR001
1750,ST,TL,STR001
1751,ST,TL,STR001
1752,ST,TL,STR001
1753,ST,TL,STR007
1754,TL,ST,STR001
1755,ST,TL,STR001
1756,ST,WD,STR001
1757,ST,TL,STR001
1758,ST,TL,STR001
1759,ST,TL,STR001
176,ST,TL,STR004
1760,ST,TL,STR001
1761,ST,TL,STR001
1762,ST,TL,STR001
1763,ST,TL,STR001
1764,ST,TL,STR001
1765,ST,TL,STR001
1766,ST,TL,STR001
1767,ST,TL,STR001
1768,ST,TL,STR001
1769,ST,TL,STR001
177,ST,TL,STR004
1770,ST,TL,STR001
1771,ST,TL,STR001
1772,ST,TL,STR001
1773,ST,TL,STR001
1774,ST,TL,STR001
1775,ST,TL,STR001
1776,ST,TL,STR001
1777,ST,TL,STR001
1778,ST,TL,STR001
1779,ST,TL,STR001
178,ST,TL,STR004
1780,ST,TL,STR001
1781,ST,TL,STR001
1782,ST,TL,STR001
1783,ST,TL,STR001
1784,ST,TL,STR001
1785,ST,TL,STR001
1786,ST,TL,STR001
1787,ST,TL,STR001
1788,ST,TL,STR001
1789,ST,TL,STR001
179,ST,TL,STR004
1790,ST,TL,STR001
1791,ST,TL,STR001
1792,ST,TL,STR001
1793,ST,TL,STR001
1794,ST,TL,STR001
1795,ST,TL,STR007
1796,ST,TL,STR001
1797,ST,TL,STR001
1798,ST,TL,STR001
1799,ST,TL,STR001
18,KB,ST,STR001
180,ST,TL,STR004
1800,ST,TL,STR001
1801,ST,TL,STR001
1802,ST,TL,STR001
1803,ST,TL,STR001
1804,ST,TL,STR001
1805,ST,TL,STR001
1806,ST,TL,STR001
1807,ST,TL,STR001
1808,ST,TL,STR001
1809,ST,TL,STR001
181,ST,TL,STR001
1810,ST,TL,STR001
1811,ST,TL,STR007
1812,ST,TL,STR007
1813,ST,TL,STR007
1814,ST,TL,STR001
1815,ST,TL,STR001
1816,ST,TL,STR001
1817,ST,TL,STR001
1818,ST,TL,STR001
1819,ST,TL,STR001
182,TL,ST,STR004
1820,ST,TL,STR001
1821,ST,TL,STR001
1822,ST,TL,STR001
1823,ST,WD,STR001
1824,ST,TL,STR001
1825,ST,TL,STR001
1826,ST,TL,STR001
1827,TL,ST,STR001
1828,ST,TL,STR001
1829,ST,TL,STR001
183,ST,TL,STR001
1830,ST,TL,STR001
1831,ST,TL,STR001
1832,ST,TL,STR004
1833,ST,TL,STR001
1834,ST,TL,STR001
1835,ST,TL,STR001
1836,ST,TL,STR001
1837,ST,TL,STR001
1838,ST,TL,STR001
1839,ST,TL,STR001
184,ST,TL,STR004
1840,ST,TL,STR001
1841,ST,TL,STR001
1842,ST,TL,STR001
1843,ST,WD,STR001
1844,ST,TL,STR001
1845,ST,TL,STR001
1846,ST,TL,STR001
1847,ST,TL,STR001
1848,ST,TL,STR001
1849,ST,TL,STR001
185,ST,TL,STR004
1850,ST,TL,STR001
1851,ST,TL,STR001
1852,ST,TL,STR001
1853,ST,TL,STR001
1854,ST,TL,STR001
1855,ST,TL,STR001
1856,ST,TL,STR001
1857,ST,TL,STR001
1858,ST,TL,STR001
1859,ST,TL,STR001
186,ST,TL,STR001
1860,ST,TL,STR001
1861,ST,TL,STR001
1862,ST,TL,STR001
1863,TL,ST,STR004
1864,ST,TL,STR001
1865,ST,WD,STR001
1866,ST,TL,STR004
1867,ST,TL,STR001
1868,ST,TL,STR001
1869,ST,TL,STR001
187,ST,WD,STR001
1870,ST,TL,STR001
1871,ST,TL,STR001
1872,ST,TL,STR001
1873,ST,TL,STR001
1874,ST,TL,STR001
1875,ST,TL,STR001
1876,ST,TL,STR001
1877,ST,TL,STR001
1878,ST,TL,STR001
1879,ST,TL,STR001
188,ST,TL,STR001
1880,ST,TL,STR001
1881,ST,TL,STR001
1882,ST,TL,STR001
1883,ST,TL,STR001
1884,ST,TL,STR001
1885,ST,TL,STR001
1886,ST,TL,STR001
1887,ST,TL,STR001
1888,ST,TL,STR001
1889,ST,TL,STR001
189,ST,TL,STR001
1890,ST,TL,STR001
1891,ST,TL,STR001
1892,ST,TL,STR001
1893,ST,TL,STR001
1894,ST,TL,STR001
1895,ST,TL,STR001
1896,ST,TL,STR001
1897,ST,TL,STR001
1898,ST,TL,STR001
1899,ST,TL,STR001
19,KB,ST,STR001
190,ST,TL,STR001
1900,ST,TL,STR001
1901,ST,TL,STR001
1902,ST,TL,STR001
1903,ST,TL,STR001
1904,TL,ST,STR001
1905,TL,ST,STR001
1906,ST,TL,STR001
1907,ST,TL,STR001
1908,ST,TL,STR001
1909,ST,TL,STR001
191,ST,TL,STR001
1910,ST,TL,STR001
1911,TL,WD,STR001
1912,TL,ST,STR001
1913,ST,TL,STR001
1914,ST,TL,STR001
1915,ST,TL,STR001
1916,ST,TL,STR001
1917,ST,TL,STR001
1918,ST,TL,STR001
1919,ST,TL,STR001
192,ST,TL,STR001
1920,ST,TL,STR001
1921,ST,TL,STR001
1922,ST,TL,STR001
1923,ST,TL,STR001
1924,ST,TL,STR001
1925,ST,TL,STR001
1926,ST,TL,STR001
1927,ST,TL,STR001
1928,ST,TL,STR001
1929,ST,TL,STR001
193,ST,TL,STR001
1930,ST,TL,STR001
1931,ST,TL,STR001
1932,ST,TL,STR001
1933,ST,TL,STR001
1934,ST,TL,STR001
1935,TL,ST,STR001
1936,ST,TL,STR001
1937,ST,TL,STR001
1938,ST,TL,STR001
1939,ST,TL,STR001
194,ST,TL,STR001
1940,ST,TL,STR001
1941,ST,TL,STR001
1942,ST,TL,STR001
1943,ST,TL,STR001
1944,ST,TL,STR001
1945,ST,TL,STR001
1946,ST,TL,STR001
1947,ST,TL,STR001
1948,ST,TL,STR001
1949,ST,TL,STR001
195,ST,TL,STR001
1950,ST,TL,STR001
1951,ST,TL,STR001
1952,ST,TL,STR001
1953,ST,TL,STR001
1954,ST,TL,STR001
1955,ST,TL,STR001
1956,ST,TL,STR001
1957,ST,TL,STR001
1958,ST,TL,STR001
1959,ST,TL,STR001
196,ST,TL,STR001
1960,ST,TL,STR001
1961,ST,TL,STR001
1962,ST,TL,STR001
1963,ST,TL,STR001
1964,ST,TL,STR001
1965,ST,TL,STR001
1966,ST,TL,STR001
1967,ST,TL,STR001
1968,ST,TL,STR001
1969,TL,ST,STR001
197,ST,TL,STR004
1970,ST,TL,STR001
1971,ST,TL,STR001
1972,ST,TL,STR001
1973,ST,TL,STR001
1974,ST,TL,STR001
1975,ST,TL,STR001
1976,ST,TL,STR001
1977,ST,TL,STR001
1978,TL,ST,STR001
1979,ST,TL,STR001
