Inventory,PAL,024120253B,Z.PL FILLER FLAP 245X190 W/KEY (024120253E & G),,PC,5.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,10.0000,10.0000,,110.00000000,28.82049900,1,Peiwen,PUR001
Inventory,PAL,030520744,Z.PL.PLATE,,PC,15.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,20.0000,20.0000,,17.00000000,8.40000000,1,Peiwen,STR007
Inventory,PAL,030520827A,LOCK,,PC,16.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,25.0000,25.0000,,58.00000000,28.40000000,1,Peiwen,STR004
Inventory,PAL,030522477,SET OF 2 PCS DOOR HANDLES W/KY,,PC,78.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,10.0000,10.0000,,46.00000000,23.00000000,1,Peiwen,STR001
Inventory,OMS,03135227,MODEL: 6802 W.MOTOR 3.5M,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,2056.00000000,0.00000000,1,Peiwen,Peiwen
Inventory,BUI,0314,FERMETURE/LOCK G-24,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,144.50000000,0.00000000,1,Peiwen,Peiwen
Inventory,ZZ0,031T-66626,AIRCON COMPRESSOR SHAFT SPCSL,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,383.60000000,0.00000000,1,PUR002,PUR002
Inventory,AAC,0332019150,RELAY,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,1.0000,1.0000,,120.00000000,0.00000000,1,Peiwen,Peiwen
Inventory,AAC,034L0042,CRANKCASE PRESSURE REGULATOR,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,1.0000,1.0000,,250.00000000,0.00000000,1,Peiwen,Peiwen
Inventory,PAL,035315473B,MOUNTING BRACKET FE355 (81 X 100MM),,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,6.50000000,2.71080000,1,PUR001,STR001
Inventory,PAL,035315991B,CHASSIS BRACKET CAST.Z.PL. 130X72,,PC,6.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,13.70000000,4.80590000,1,PUR001,System
Inventory,PAL,035321301,SIZE: 100MM (L) X 4MM (THK) MS HINGES FOR WELDING,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,10.0000,10.0000,,15.00000000,7.50000000,1,Peiwen,System
Inventory,PAL,035402556,Z.PL. STRIKER F/035412857,,PC,2.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,7.30000000,3.12654000,1,PUR001,System
Inventory,PAL,035412857A,Z.PL. SIDE BOARD LOCK W/O STRIKER,,PC,2.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,51.90000000,22.29486000,1,PUR001,System
Inventory,PAL,035415657,Z.PL. SIDE BOARD LOCK W/STRIKER,,PC,2.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,20.10000000,8.64912000,1,PUR001,System
Inventory,PAL,035422247,CHIUSURA NASELLO TONDO ZINC,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,5.0000,5.0000,,18.80000000,2.60000000,1,Peiwen,PUR001
Inventory,PAL,035422278,FRAME A1 85MM GASKET (939X1891MM BACK DOOR),,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,5.0000,5.0000,Used for Turkey gasket temporailly,177.00000000,64.48932000,1,Peiwen,System
Inventory,PAL,035422279A,SS SPRING BOLT LATCH,,PC,50.0000,0,0,0,0,,NULL,NULL,NULL,0,,,1,8.0000,20.0000,,61.80000000,28.14447100,1,PUR001,System
Inventory,PAL,035518614,ALU. SQUARE ADJ BAR,,PC,82.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,15.0000,10.0000,,278.00000000,0.01000000,1,Peiwen,PUR002
Inventory,PAL,035518764,FRAME B1 85MM GASKET (939X1891MM - OPPOSITE),,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,50.0000,50.0000,Used for Turkey gasket temporailly,168.00000000,61.41840000,1,Peiwen,System
Inventory,PAL,035520031A,BLACK PLASTIC END PIECE,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,50.0000,50.0000,,3.00000000,0.88310000,1,Peiwen,PUR004
Inventory,ZZ0,0360-66663,HIGH PRESSURE RUBBER HOSE,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,95.90000000,0.00000000,1,PUR002,PUR002
Inventory,ZZ0,036B-66661,DRIER FILTER,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,52.70000000,0.00000000,1,PUR002,PUR002
Inventory,ZZZ,038613805,CEILING LIGHT,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,41.55000000,0.00000000,0,Peiwen,PUR002
Inventory,PAL,038615900,CEILING LIGHT 24V (038615900A),,PC,3.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,40.0000,40.0000,,68.50000000,26.87100000,1,Peiwen,System
Inventory,PAL,038617455,CEILING LIGHT 12V (038617455A),,PC,1.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,20.0000,10.0000,,67.00000000,22.87428000,1,Peiwen,System
Inventory,PAL,038623737,RECESSED CEILING LIGHT D.178/V,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,30.0000,25.0000,,28.00000000,6.21000000,1,Peiwen,PUR001
Inventory,PAL,038623738,RECESSED CEILING LIGHT D.178 -24V,,PC,60.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,20.0000,15.0000,,28.00000000,13.25000000,1,Peiwen,PUR002
Inventory,PAL,038625984I,RECESSED CEILING LIGHT 24V,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,42.80000000,13.76170500,1,PUR001,PUR001
Inventory,PAL,038627013A,REC CEILING LIGHT 12V - EXPORT,,PC,7.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,42.80000000,14.59499000,1,PUR001,System
Inventory,PAL,038627014A,REC CEILING LIGHT 24V - EXPORT,,PC,8.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,42.80000000,14.42795200,1,PUR001,System
Inventory,PAL,03C08500,85MM DOOR GASKET-2.85M 1705.0206-A-02 (#9.E12.32198.990023),,PC,467.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,70.00000000,24.24130800,1,PUR002,PUR002
Inventory,PAL,03C08501,85MM DOOR COUNTERPART-2.85M 1705.0207-A-02 (#9.E12.32925.990014),,PC,180.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,70.00000000,22.61937600,1,PUR002,System
Inventory,ZZZ,03Y6-66319,STRAINER (FILTER DRIER),,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,16.70000000,16.70000000,0,PUR002,PUR002
Inventory,PAL,040226618,TELESCOPIC GUIDE/SLIDING DOOR SYSTEM,,PC,2.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,Adjusted from 2K to 1.6K for Service to slear - JL,1600.00000000,828.36000000,1,PUR001,PUR001
Inventory,PAL,040426618,SLIDING DOOR - INTERNAL BLOCK W/THREAD 2,,PC,11.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,11.60000000,4.92973160,1,PUR001,System
Inventory,PAL,040526618,SLIDING DOOR - EXT. BLOCK 2,,PC,11.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,10.50000000,4.59924680,1,PUR001,System
Inventory,ZZZ,040676-00303D,PISTON KIT STD,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,382.50000000,255.00000000,0,Peiwen,PUR002
Inventory,ZZZ,040678-00103D,VALVE EXHAUST,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,102.00000000,51.00000000,0,Peiwen,PUR002
Inventory,ZZZ,040692-00103D,CON ROD BEARING,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,25.84000000,12.92000000,0,Peiwen,PUR002
Inventory,ZZZ,040692-00403D,MAIN BEARING,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,35.36000000,17.68000000,0,Peiwen,PUR002
Inventory,ZZZ,040692-00703D,MAIN BEARING,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,42.16000000,21.08000000,0,Peiwen,PUR002
Inventory,ZZZ,040695-00103D,MAIN BEARING BUSH,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,74.80000000,37.40000000,0,Peiwen,PUR002
Inventory,ZZZ,040745-00103D,WASHER,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,25.84000000,12.92000000,0,Peiwen,PUR002
Inventory,ZZZ,040745-01803D,WASHER,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,27.88000000,55.76000000,0,Peiwen,PUR002
Inventory,VKN,0540255,400MM SQUEEGEE - WHITE,,PC,1.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,66.80000000,0.00000000,1,Peiwen,FNC003
Inventory,VKN,054030,"REPLACEMNET SQUEEGEE BLADE ,400",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,25.80000000,6.06364140,1,Peiwen,PUR001
Inventory,VKN,054035,"REPLACEMNET SQUEEGEE BLADE ,400 ( WHITE )",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,25.80000000,0.00000000,1,PUR003,PUR003
Inventory,VKN,0550252,"SQUEEGEE, 50 CM, DREJELED - GREEN",,PC,12.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,71.40000000,24.03000000,1,Peiwen,FNC003
Inventory,VKN,0550253,"SQUEEGEE, 50 CM REVL.NECK - BLUE",,PC,3.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,71.40000000,0.00000000,1,Peiwen,FNC003
Inventory,VKN,0550254,"SQUEEGEE, 50 CM REVL.NECK - RED",,PC,9.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,71.40000000,0.00010000,1,Peiwen,FNC003
Inventory,VKN,0550255,SQUEEGEE 50 CM REVOLV.NECK - WHITE,,PC,5.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,71.40000000,19.27000000,1,Peiwen,PUR001
Inventory,VKN,0550256,"SQUEEGEE,50CM. REVL. NECK - YELLOW",,PC,9.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,71.40000000,24.03000000,1,Peiwen,FNC003
Inventory,VKN,055030,REFILL 50CM - BLACK,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,30.60000000,7.36792000,1,Peiwen,FNC003
Inventory,VKN,055035,REFILL 50CM - WHITE,,PC,10.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,30.60000000,8.67600000,1,Peiwen,FNC003
Inventory,VKN,056030,"REPLACEMENT BLADE, 600MM",,PC,5.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,35.50000000,11.93560000,1,Peiwen,FNC003
Inventory,VKN,056035,REPLACEMENT BLADE 600MM - WHITE,,PC,8.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,35.50000000,9.57330000,1,Peiwen,FNC003
Inventory,VKN,0570255,700MM SQUEEGEE - WHITE,,PC,5.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,85.65000000,22.60130000,1,Peiwen,FNC003
